store_nbr,item_nbr,family,total_demand,average_daily_demand,demand_std,active_sales_days,sales_frequency,coefficient_of_variation,abc_class,safety_stock,reorder_point,replenishment_risk
45,463903,CLEANING,4926.0,8.49,5.02,580,0.9797,0.591283863368669,B,21.91,81.36,Low Risk
47,558730,DAIRY,4753.0,8.37,5.22,568,0.9595,0.6236559139784946,B,22.79,81.36,Low Risk
47,1441517,GROCERY I,4822.0,8.34,5.26,578,0.9764,0.6306954436450839,B,22.96,81.35,Low Risk
44,1328495,BEVERAGES,4213.0,7.7,6.26,547,0.924,0.8129870129870129,B,27.31,81.22,Low Risk
25,1489908,PRODUCE,3458.871,7.59,6.43,456,0.7703,0.847167325428195,B,28.08,81.18,Low Risk
47,215370,BREAD/BAKERY,4232.0,7.78,6.11,544,0.9189,0.7853470437017995,B,26.67,81.13,Low Risk
45,153078,CLEANING,4575.0,7.9,5.91,579,0.978,0.7481012658227848,B,25.8,81.11,Low Risk
47,1976710,BEVERAGES,3157.0,8.46,5.0,373,0.6301,0.5910165484633569,B,21.83,81.07,Low Risk
47,105737,GROCERY I,4758.0,8.26,5.31,576,0.973,0.6428571428571428,B,23.17,80.99,Low Risk
47,1489900,PRODUCE,3121.0,7.67,6.25,407,0.6875,0.8148631029986962,B,27.26,80.94,Low Risk
25,115611,GROCERY I,2417.0,8.45,4.97,286,0.4831,0.5881656804733728,B,21.72,80.87,Low Risk
44,1038953,BREAD/BAKERY,4972.0,8.47,4.93,587,0.9916,0.5820543093270365,B,21.54,80.83,Low Risk
44,2010278,GROCERY I,4753.0,8.21,5.34,579,0.978,0.6504263093788063,B,23.29,80.75,Low Risk
49,1348487,CLEANING,4764.0,8.31,5.15,573,0.9679,0.6197352587244284,B,22.49,80.69,Low Risk
47,911429,GROCERY I,3744.0,7.44,6.54,503,0.8497,0.8790322580645161,B,28.56,80.67,Low Risk
47,900196,DAIRY,3449.0,7.37,6.66,468,0.7905,0.903663500678426,B,29.07,80.66,Low Risk
25,1961065,PRODUCE,2611.0,7.48,6.47,349,0.5895,0.8649732620320855,B,28.25,80.62,Low Risk
49,819195,GROCERY I,4135.0,7.24,6.85,571,0.9645,0.9461325966850828,B,29.91,80.6,Low Risk
45,119191,CLEANING,4239.0,7.92,5.76,535,0.9037,0.7272727272727273,B,25.13,80.59,Low Risk
25,1047772,BEVERAGES,2963.0,7.5,6.43,395,0.6672,0.8573333333333333,B,28.07,80.58,Low Risk
44,158956,CLEANING,4464.0,7.75,6.03,576,0.973,0.7780645161290323,B,26.32,80.57,Low Risk
49,849142,DAIRY,4122.0,7.55,6.34,546,0.9223,0.8397350993377484,B,27.7,80.54,Low Risk
44,877513,CLEANING,4851.0,8.39,4.99,578,0.9764,0.5947556615017878,B,21.78,80.53,Low Risk
47,570917,GROCERY I,4924.0,8.39,4.99,587,0.9916,0.5947556615017878,B,21.8,80.52,Low Risk
25,1696003,PRODUCE,3745.544,7.89,5.8,475,0.8024,0.7351077313054499,B,25.32,80.52,Low Risk
47,213653,GROCERY I,4960.0,8.51,4.8,583,0.9848,0.564042303172738,B,20.95,80.5,Low Risk
44,1441513,GROCERY I,4344.0,7.73,6.03,562,0.9493,0.7800776196636481,B,26.34,80.45,Low Risk
44,1239820,DAIRY,2404.0,7.63,6.19,315,0.5321,0.8112712975098297,B,27.02,80.45,Low Risk
47,1464074,BEVERAGES,5025.0,8.74,4.41,575,0.9713,0.5045766590389016,B,19.27,80.44,Low Risk
49,1303141,BREAD/BAKERY,4737.0,8.41,4.94,563,0.951,0.5873959571938169,B,21.55,80.44,Low Risk
45,2013621,GROCERY I,2869.0,8.75,4.39,328,0.5541,0.5017142857142857,B,19.18,80.41,Low Risk
47,939210,DAIRY,4222.0,8.26,5.16,511,0.8632,0.6246973365617434,B,22.52,80.36,Low Risk
25,1584575,PRODUCE,3408.0,7.49,6.39,455,0.7686,0.8531375166889185,B,27.91,80.34,Low Risk
45,122095,DAIRY,5061.0,8.65,4.53,585,0.9882,0.5236994219653179,B,19.76,80.32,Low Risk
44,1418846,GROCERY I,4296.0,7.77,5.94,553,0.9341,0.7644787644787646,B,25.94,80.32,Low Risk
45,2005384,BEVERAGES,2193.0,7.07,7.06,310,0.5236,0.9985855728429985,B,30.8,80.32,Low Risk
47,507641,DAIRY,4574.0,8.2,5.25,558,0.9426,0.6402439024390244,B,22.93,80.31,Low Risk
45,2010233,GROCERY I,4848.0,8.33,5.03,582,0.9831,0.6038415366146459,B,21.97,80.28,Low Risk
25,1047773,BEVERAGES,2957.0,7.25,6.77,408,0.6892,0.9337931034482758,B,29.54,80.28,Low Risk
49,1010752,GROCERY I,4310.0,7.42,6.49,581,0.9814,0.8746630727762804,B,28.34,80.27,Low Risk
25,514144,GROCERY I,3537.0,7.48,6.39,473,0.799,0.85427807486631,B,27.89,80.23,Low Risk
45,1092061,DAIRY,4947.0,8.5,4.74,582,0.9831,0.5576470588235294,B,20.7,80.2,Low Risk
47,1242666,GROCERY I,5046.0,8.79,4.27,574,0.9696,0.4857792946530148,B,18.65,80.19,Low Risk
45,890214,GROCERY I,4260.0,7.55,6.26,564,0.9527,0.8291390728476821,B,27.31,80.19,Low Risk
45,279157,DAIRY,4604.0,8.05,5.46,572,0.9662,0.6782608695652174,B,23.84,80.18,Low Risk
47,2010615,GROCERY I,4123.0,7.12,6.95,579,0.978,0.976123595505618,B,30.34,80.18,Low Risk
45,1179581,BREAD/BAKERY,4456.0,7.96,5.6,560,0.9459,0.7035175879396984,B,24.43,80.13,Low Risk
45,2030822,GROCERY I,2348.0,8.57,4.61,274,0.4628,0.5379229871645275,B,20.14,80.13,Low Risk
45,510055,GROCERY I,4470.0,7.86,5.76,569,0.9611,0.7328244274809159,B,25.13,80.12,Low Risk
49,2010233,GROCERY I,5050.0,8.63,4.51,585,0.9882,0.5225955967555039,B,19.68,80.11,Low Risk
49,577745,GROCERY I,4587.0,8.13,5.31,564,0.9527,0.6531365313653136,B,23.17,80.1,Low Risk
47,696183,BREAD/BAKERY,4826.0,8.41,4.86,574,0.9696,0.5778834720570749,B,21.22,80.07,Low Risk
25,2026983,GROCERY I,3862.0,7.88,5.69,490,0.8277,0.7220812182741118,B,24.84,80.01,Low Risk
25,1696041,PRODUCE,4377.0,8.5,4.7,515,0.8699,0.5529411764705883,B,20.5,80.0,Low Risk
45,1239794,DAIRY,4286.0,8.62,4.49,497,0.8395,0.5208816705336428,B,19.62,79.99,Low Risk
47,2010959,GROCERY I,4933.0,8.43,4.8,585,0.9882,0.5693950177935942,B,20.95,79.98,Low Risk
44,830829,GROCERY I,3889.0,8.27,5.04,470,0.7939,0.6094316807738815,B,22.02,79.94,Low Risk
47,2010786,GROCERY I,3981.0,7.33,6.55,543,0.9172,0.893587994542974,B,28.61,79.93,Low Risk
45,308924,CLEANING,4307.0,7.65,6.04,563,0.951,0.7895424836601307,B,26.37,79.92,Low Risk
49,575675,GROCERY I,4855.0,8.44,4.77,575,0.9713,0.5651658767772512,B,20.81,79.91,Low Risk
45,1421156,BEVERAGES,4086.0,7.65,6.03,534,0.902,0.788235294117647,B,26.32,79.88,Low Risk
44,988408,GROCERY I,3999.0,7.24,6.68,552,0.9324,0.9226519337016574,B,29.16,79.87,Low Risk
49,514149,GROCERY I,4603.0,7.81,5.76,589,0.9949,0.737516005121639,B,25.14,79.84,Low Risk
44,464385,BREAD/BAKERY,4080.0,7.43,6.36,549,0.9274,0.8559892328398385,B,27.77,79.8,Low Risk
45,1464192,BEVERAGES,5043.0,8.56,4.55,589,0.9949,0.5315420560747663,B,19.85,79.78,Low Risk
45,378330,GROCERY I,4591.0,7.93,5.56,579,0.978,0.7011349306431274,B,24.27,79.78,Low Risk
44,796394,CLEANING,4705.0,8.17,5.17,576,0.973,0.6328029375764994,B,22.59,79.77,Low Risk
45,275823,CLEANING,4806.0,8.23,5.07,584,0.9865,0.6160388821385177,B,22.15,79.75,Low Risk
47,1464209,BEVERAGES,4839.0,8.67,4.36,558,0.9426,0.502883506343714,B,19.03,79.73,Low Risk
49,165718,BREAD/BAKERY,3909.0,7.19,6.74,544,0.9189,0.9374130737134909,B,29.42,79.72,Low Risk
49,205387,GROCERY I,4739.0,8.28,4.98,572,0.9662,0.601449275362319,B,21.72,79.71,Low Risk
47,939129,DAIRY,3659.0,7.85,5.66,466,0.7872,0.7210191082802548,B,24.7,79.66,Low Risk
45,1464209,BEVERAGES,4947.0,8.62,4.43,574,0.9696,0.5139211136890951,B,19.32,79.65,Low Risk
47,1501547,PRODUCE,4822.0,8.49,4.63,568,0.9595,0.5453474676089517,B,20.2,79.63,Low Risk
47,1463851,BEVERAGES,4205.0,7.85,5.66,536,0.9054,0.7210191082802548,B,24.7,79.62,Low Risk
44,212552,GROCERY I,4723.0,8.17,5.12,578,0.9764,0.6266829865361078,B,22.34,79.53,Low Risk
47,819231,MEATS,4838.451,8.46,4.65,572,0.9662,0.549645390070922,B,20.31,79.52,Low Risk
49,2013674,GROCERY I,2858.0,8.66,4.33,330,0.5574,0.5,B,18.9,79.52,Low Risk
49,1503823,PRODUCE,4770.427,8.24,4.98,579,0.978,0.604368932038835,B,21.73,79.41,Low Risk
45,1354385,GROCERY I,4931.0,8.4,4.72,587,0.9916,0.5619047619047619,B,20.6,79.4,Low Risk
45,805311,BEVERAGES,3426.0,7.2,6.65,476,0.8041,0.9236111111111112,B,29.02,79.4,Low Risk
49,355091,GROCERY I,3937.0,7.04,6.89,559,0.9443,0.9786931818181818,B,30.08,79.38,Low Risk
44,115267,CLEANING,4983.0,8.55,4.47,583,0.9848,0.5228070175438596,B,19.52,79.35,Low Risk
49,954805,GROCERY I,4879.0,8.31,4.85,587,0.9916,0.5836341756919373,B,21.17,79.35,Low Risk
25,1473475,PRODUCE,4227.891,8.13,5.14,520,0.8784,0.6322263222632225,B,22.44,79.35,Low Risk
47,1987120,GROCERY I,3140.0,8.31,4.86,378,0.6385,0.5848375451263538,B,21.21,79.35,Low Risk
45,1348487,CLEANING,4764.0,8.2,5.02,581,0.9814,0.6121951219512195,B,21.92,79.32,Low Risk
47,1239813,DAIRY,4310.0,8.04,5.28,536,0.9054,0.6567164179104479,B,23.03,79.32,Low Risk
44,1214325,CLEANING,4658.0,8.04,5.27,579,0.978,0.6554726368159204,B,23.0,79.31,Low Risk
44,103520,GROCERY I,4528.0,7.85,5.58,577,0.9747,0.7108280254777071,B,24.38,79.31,Low Risk
44,954796,GROCERY I,4741.0,8.27,4.9,573,0.9679,0.5925030229746071,B,21.37,79.29,Low Risk
45,464536,GROCERY I,4868.0,8.32,4.82,585,0.9882,0.5793269230769231,B,21.03,79.28,Low Risk
47,318787,GROCERY I,4216.0,7.74,5.76,545,0.9206,0.7441860465116279,B,25.13,79.28,Low Risk
25,838216,DAIRY,3857.0,7.47,6.17,516,0.8716,0.8259705488621152,B,26.96,79.28,Low Risk
25,223136,GROCERY I,3186.0,7.05,6.86,452,0.7635,0.973049645390071,B,29.93,79.27,Low Risk
44,1333994,GROCERY I,4158.0,7.4,6.29,562,0.9493,0.85,B,27.47,79.26,Low Risk
45,567787,GROCERY I,4892.0,8.51,4.5,575,0.9713,0.5287896592244419,B,19.65,79.2,Low Risk
49,1999775,CLEANING,2342.0,7.51,6.1,312,0.527,0.8122503328894807,B,26.64,79.19,Low Risk
45,1250226,GROCERY I,4518.0,8.02,5.27,563,0.951,0.6571072319201995,B,23.0,79.18,Low Risk
45,1696038,PRODUCE,4582.048,8.39,4.68,546,0.9223,0.5578069129916566,B,20.42,79.17,Low Risk
45,1336461,BEVERAGES,3196.0,7.61,5.93,420,0.7095,0.7792378449408672,B,25.88,79.15,Low Risk
47,770463,BEVERAGES,2344.0,7.06,6.81,332,0.5608,0.9645892351274787,B,29.73,79.15,Low Risk
47,1331407,DAIRY,4965.0,8.43,4.61,589,0.9949,0.5468564650059312,B,20.13,79.14,Low Risk
44,2006779,BEVERAGES,2398.0,7.47,6.14,321,0.5422,0.821954484605087,B,26.82,79.11,Low Risk
44,584077,MEATS,4891.14,8.36,4.71,585,0.9882,0.5633971291866029,B,20.54,79.07,Low Risk
49,1143686,BEVERAGES,3312.0,7.94,5.38,417,0.7044,0.6775818639798489,B,23.47,79.07,Low Risk
47,1464099,BEVERAGES,2057.0,7.24,6.5,284,0.4797,0.8977900552486188,B,28.37,79.07,Low Risk
47,514757,CLEANING,4426.0,8.11,5.11,546,0.9223,0.6300863131935882,B,22.31,79.05,Low Risk
49,864511,GROCERY I,4843.0,8.24,4.89,588,0.9932,0.5934466019417475,B,21.36,79.01,Low Risk
45,577741,GROCERY I,4248.0,7.4,6.23,574,0.9696,0.841891891891892,B,27.2,79.01,Low Risk
47,2010676,GROCERY I,3866.0,7.23,6.5,535,0.9037,0.8990318118948823,B,28.4,78.98,Low Risk
49,1444597,GROCERY I,4479.0,8.08,5.13,554,0.9358,0.6349009900990099,B,22.38,78.97,Low Risk
44,1153597,GROCERY I,4020.0,7.4,6.22,543,0.9172,0.8405405405405405,B,27.15,78.97,Low Risk
49,1242667,GROCERY I,5006.0,8.62,4.27,581,0.9814,0.4953596287703016,B,18.62,78.94,Low Risk
45,1309856,CLEANING,4206.0,8.04,5.18,523,0.8834,0.6442786069651741,B,22.61,78.9,Low Risk
44,1349807,GROCERY I,4812.0,8.34,4.69,577,0.9747,0.5623501199040768,B,20.48,78.86,Low Risk
44,368424,GROCERY I,4790.0,8.45,4.52,567,0.9578,0.5349112426035503,B,19.73,78.86,Low Risk
44,2048141,GROCERY I,2099.0,8.33,4.7,252,0.4257,0.5642256902761105,B,20.52,78.83,Low Risk
44,2004694,BEVERAGES,2867.0,7.75,5.63,370,0.625,0.7264516129032258,B,24.58,78.82,Low Risk
45,414888,CLEANING,4873.0,8.32,4.71,586,0.9899,0.5661057692307692,B,20.57,78.78,Low Risk
45,1472433,GROCERY I,4326.0,7.59,5.87,570,0.9628,0.7733860342555995,B,25.61,78.73,Low Risk
47,1161555,BEVERAGES,3676.0,7.41,6.14,496,0.8378,0.8286099865047233,B,26.79,78.67,Low Risk
44,1966167,BEVERAGES,3417.0,7.36,6.21,464,0.7838,0.84375,B,27.12,78.67,Low Risk
47,949296,CLEANING,4151.0,7.83,5.46,530,0.8953,0.6973180076628352,B,23.83,78.66,Low Risk
44,470625,CLEANING,4771.0,8.21,4.85,581,0.9814,0.5907429963459195,B,21.16,78.65,Low Risk
25,1057033,GROCERY I,2209.0,7.36,6.2,300,0.5068,0.842391304347826,B,27.08,78.63,Low Risk
47,1958210,BEVERAGES,4527.0,7.86,5.4,576,0.973,0.6870229007633588,B,23.56,78.57,Low Risk
45,374464,GROCERY I,4808.0,8.48,4.4,567,0.9578,0.5188679245283019,B,19.2,78.56,Low Risk
25,1963740,BREAD/BAKERY,3065.0,7.35,6.2,417,0.7044,0.8435374149659864,B,27.07,78.52,Low Risk
44,583925,MEATS,4864.67,8.27,4.72,588,0.9932,0.5707376058041113,B,20.59,78.51,Low Risk
49,1165988,GROCERY I,4748.0,8.24,4.76,576,0.973,0.5776699029126213,B,20.8,78.5,Low Risk
45,1933240,GROCERY I,4689.0,8.26,4.73,568,0.9595,0.5726392251815982,B,20.67,78.46,Low Risk
45,1148971,GROCERY I,3750.0,7.47,5.99,502,0.848,0.8018741633199465,B,26.17,78.46,Low Risk
49,940665,BEVERAGES,3711.0,7.98,5.17,465,0.7855,0.6478696741854636,B,22.58,78.45,Low Risk
47,1489871,PRODUCE,4829.0,8.25,4.73,585,0.9882,0.5733333333333334,B,20.63,78.42,Low Risk
49,1402545,CLEANING,4988.0,8.63,4.12,578,0.9764,0.4774044032444959,B,18.0,78.41,Low Risk
47,1412575,POULTRY,4264.659,7.73,5.57,552,0.9324,0.720569210866753,B,24.3,78.38,Low Risk
44,409739,BREAD/BAKERY,5011.0,8.52,4.29,588,0.9932,0.5035211267605634,B,18.72,78.37,Low Risk
47,1960591,PRODUCE,4966.0,8.49,4.34,585,0.9882,0.5111896348645465,B,18.95,78.37,Low Risk
45,1464071,BEVERAGES,4958.0,8.43,4.43,588,0.9932,0.5255041518386714,B,19.35,78.37,Low Risk
49,1179581,BREAD/BAKERY,3930.0,7.74,5.55,508,0.8581,0.7170542635658914,B,24.21,78.37,Low Risk
45,841570,GROCERY I,4582.0,7.93,5.24,578,0.9764,0.66078184110971,B,22.86,78.35,Low Risk
44,1084882,GROCERY I,4036.0,6.98,6.75,578,0.9764,0.9670487106017192,B,29.46,78.34,Low Risk
47,1238497,DAIRY,3947.0,7.85,5.36,503,0.8497,0.6828025477707007,B,23.4,78.33,Low Risk
44,658608,CLEANING,3569.0,7.36,6.14,485,0.8193,0.8342391304347825,B,26.82,78.33,Low Risk
45,2010989,GROCERY I,4329.0,8.03,5.06,539,0.9105,0.6301369863013698,B,22.08,78.3,Low Risk
49,1672581,PRODUCE,4513.853,8.06,5.01,560,0.9459,0.6215880893300247,B,21.86,78.28,Low Risk
47,1695865,PRODUCE,2582.373,7.32,6.2,353,0.5963,0.8469945355191256,B,27.08,78.28,Low Risk
45,1324668,GROCERY I,4753.0,8.15,4.86,583,0.9848,0.596319018404908,B,21.2,78.27,Low Risk
45,584077,MEATS,4686.477,8.11,4.92,578,0.9764,0.6066584463625154,B,21.5,78.26,Low Risk
47,1151128,GROCERY I,4375.0,7.8,5.42,561,0.9476,0.6948717948717948,B,23.65,78.24,Low Risk
47,1507720,PRODUCE,4962.0,8.51,4.27,583,0.9848,0.5017626321974148,B,18.65,78.23,Low Risk
44,1999775,CLEANING,2858.0,7.44,5.98,384,0.6486,0.8037634408602151,B,26.13,78.23,Low Risk
45,1415679,BREAD/BAKERY,4928.0,8.4,4.46,587,0.9916,0.530952380952381,B,19.45,78.22,Low Risk
45,938126,CLEANING,4103.0,7.53,5.83,545,0.9206,0.7742363877822045,B,25.45,78.15,Low Risk
49,454596,GROCERY I,4440.0,7.97,5.09,557,0.9409,0.6386449184441656,B,22.23,78.03,Low Risk
47,583868,MEATS,4533.457,7.83,5.31,579,0.978,0.6781609195402298,B,23.19,78.0,Low Risk
44,1958210,BEVERAGES,4621.0,8.02,5.0,576,0.973,0.6234413965087282,B,21.83,77.99,Low Risk
45,1160752,GROCERY I,2342.0,7.41,5.97,316,0.5338,0.8056680161943319,B,26.08,77.96,Low Risk
45,224081,CLEANING,3292.0,7.64,5.61,431,0.728,0.7342931937172775,B,24.47,77.94,Low Risk
49,507867,GROCERY I,4715.0,8.32,4.51,567,0.9578,0.5420673076923076,B,19.68,77.89,Low Risk
25,1109325,BEVERAGES,3298.0,7.39,5.98,446,0.7534,0.8092016238159676,B,26.1,77.87,Low Risk
25,1584576,PRODUCE,3870.0,7.85,5.25,493,0.8328,0.6687898089171975,B,22.9,77.85,Low Risk
47,308726,GROCERY I,4929.0,8.38,4.38,588,0.9932,0.522673031026253,B,19.14,77.82,Low Risk
44,364834,GROCERY I,4560.0,7.81,5.3,584,0.9865,0.678617157490397,B,23.14,77.8,Low Risk
44,1609724,PRODUCE,4714.0,8.17,4.72,577,0.9747,0.5777233782129743,B,20.59,77.78,Low Risk
44,422452,GROCERY I,5043.0,8.61,4.01,586,0.9899,0.4657375145180023,B,17.53,77.77,Low Risk
47,1916165,PRODUCE,4567.0,8.21,4.64,556,0.9392,0.5651644336175395,B,20.25,77.75,Low Risk
49,1038950,BREAD/BAKERY,4423.0,7.73,5.41,572,0.9662,0.6998706338939198,B,23.61,77.74,Low Risk
49,1146648,DAIRY,4924.0,8.4,4.33,586,0.9899,0.5154761904761904,B,18.92,77.73,Low Risk
45,268440,CLEANING,4865.0,8.32,4.46,585,0.9882,0.5360576923076923,B,19.47,77.69,Low Risk
47,1990640,BEVERAGES,2749.0,7.27,6.14,378,0.6385,0.844566712517194,B,26.79,77.69,Low Risk
44,122095,DAIRY,5003.0,8.48,4.2,590,0.9966,0.49528301886792453,B,18.32,77.68,Low Risk
47,129296,GROCERY I,4940.0,8.4,4.32,588,0.9932,0.5142857142857143,B,18.87,77.68,Low Risk
25,115892,GROCERY I,3480.0,7.4,5.92,470,0.7939,0.7999999999999999,B,25.84,77.67,Low Risk
44,1920117,GROCERY I,4122.0,7.45,5.83,553,0.9341,0.7825503355704698,B,25.45,77.63,Low Risk
47,265700,CLEANING,4407.0,7.65,5.51,576,0.973,0.7202614379084966,B,24.04,77.6,Low Risk
49,999546,CLEANING,4839.0,8.27,4.5,585,0.9882,0.5441354292623942,B,19.66,77.56,Low Risk
44,1971423,BEVERAGES,3098.0,6.87,6.75,451,0.7618,0.982532751091703,B,29.48,77.56,Low Risk
44,1464208,BEVERAGES,4609.0,7.96,4.99,579,0.978,0.6268844221105528,B,21.78,77.5,Low Risk
49,583868,MEATS,4817.881,8.19,4.61,588,0.9932,0.562881562881563,B,20.12,77.48,Low Risk
47,1179109,GROCERY I,4506.0,7.7,5.39,585,0.9882,0.7,B,23.53,77.45,Low Risk
47,1089044,CLEANING,4202.0,7.99,4.93,526,0.8885,0.6170212765957447,B,21.52,77.44,Low Risk
45,1489872,PRODUCE,4585.0,8.1,4.75,566,0.9561,0.5864197530864198,B,20.73,77.43,Low Risk
44,1253470,GROCERY I,4043.0,7.6,5.55,532,0.8986,0.7302631578947368,B,24.22,77.42,Low Risk
45,371218,DAIRY,4962.0,8.42,4.22,589,0.9949,0.501187648456057,B,18.44,77.41,Low Risk
49,1391549,GROCERY I,4103.0,7.94,5.01,517,0.8733,0.6309823677581864,B,21.86,77.41,Low Risk
45,871600,GROCERY I,3897.0,7.02,6.47,555,0.9375,0.9216524216524217,B,28.26,77.41,Low Risk
45,1464099,BEVERAGES,3448.0,7.32,5.99,471,0.7956,0.8183060109289617,B,26.16,77.4,Low Risk
45,1347977,GROCERY I,4778.0,8.17,4.63,585,0.9882,0.5667074663402693,B,20.2,77.38,Low Risk
47,805788,GROCERY I,3778.0,6.87,6.71,550,0.9291,0.9767103347889374,B,29.29,77.37,Low Risk
49,1975558,GROCERY I,2936.0,7.43,5.8,395,0.6672,0.7806191117092867,B,25.31,77.34,Low Risk
47,358232,CLEANING,4550.0,7.74,5.3,588,0.9932,0.6847545219638242,B,23.15,77.32,Low Risk
47,208539,POULTRY,3635.893,7.01,6.48,519,0.8767,0.9243937232524965,B,28.28,77.31,Low Risk
25,1047675,BEVERAGES,3197.0,7.0,6.49,457,0.772,0.9271428571428572,B,28.34,77.31,Low Risk
45,1346628,CLEANING,4191.0,7.42,5.81,565,0.9544,0.7830188679245282,B,25.36,77.29,Low Risk
47,2010743,GROCERY I,3101.0,7.73,5.31,401,0.6774,0.686934023285899,B,23.16,77.29,Low Risk
45,315221,GROCERY I,4648.0,7.92,5.0,587,0.9916,0.6313131313131313,B,21.82,77.25,Low Risk
47,771156,CLEANING,4520.0,8.04,4.8,562,0.9493,0.5970149253731344,B,20.94,77.24,Low Risk
44,1179109,GROCERY I,4466.0,7.66,5.41,583,0.9848,0.706266318537859,B,23.61,77.23,Low Risk
49,1173213,BEVERAGES,2407.0,8.08,4.74,298,0.5034,0.5866336633663366,B,20.69,77.23,Low Risk
44,509872,GROCERY I,4542.0,7.75,5.25,586,0.9899,0.6774193548387096,B,22.94,77.19,Low Risk
49,115891,GROCERY I,4866.0,8.35,4.3,583,0.9848,0.5149700598802395,B,18.75,77.18,Low Risk
47,215356,GROCERY I,3963.0,7.24,6.06,547,0.924,0.8370165745856353,B,26.47,77.18,Low Risk
49,637016,GROCERY I,4542.0,8.01,4.83,567,0.9578,0.602996254681648,B,21.08,77.16,Low Risk
45,1146648,DAIRY,4650.0,8.09,4.71,575,0.9713,0.5822002472187886,B,20.54,77.15,Low Risk
44,378330,GROCERY I,4598.0,7.98,4.87,576,0.973,0.6102756892230576,B,21.27,77.15,Low Risk
44,959500,CLEANING,2967.0,8.22,4.48,361,0.6098,0.5450121654501217,B,19.57,77.1,Low Risk
49,414305,BEVERAGES,2496.0,7.43,5.75,336,0.5676,0.7738896366083445,B,25.1,77.1,Low Risk
44,723210,DAIRY,4729.0,8.08,4.69,585,0.9882,0.5804455445544555,B,20.49,77.07,Low Risk
49,1464093,BEVERAGES,3326.0,7.05,6.35,472,0.7973,0.900709219858156,B,27.73,77.06,Low Risk
49,1239846,DAIRY,4793.0,8.17,4.55,587,0.9916,0.5569155446756425,B,19.88,77.04,Low Risk
44,648313,CLEANING,4924.0,8.35,4.26,590,0.9966,0.5101796407185629,B,18.59,77.01,Low Risk
49,2011328,GROCERY I,3675.0,7.03,6.37,523,0.8834,0.9061166429587482,B,27.79,76.98,Low Risk
44,1038950,BREAD/BAKERY,4610.0,7.95,4.89,580,0.9797,0.6150943396226415,B,21.33,76.97,Low Risk
49,1397797,GROCERY I,2901.0,7.52,5.57,386,0.652,0.7406914893617023,B,24.32,76.93,Low Risk
47,1239883,POULTRY,4630.389,7.96,4.86,582,0.9831,0.6105527638190955,B,21.23,76.92,Low Risk
49,1967642,GROCERY I,4423.0,7.87,4.99,562,0.9493,0.6340533672172808,B,21.79,76.88,Low Risk
45,888689,BREAD/BAKERY,4550.0,8.14,4.55,559,0.9443,0.5589680589680589,B,19.88,76.86,Low Risk
45,212552,GROCERY I,4258.0,7.29,5.9,584,0.9865,0.8093278463648834,B,25.76,76.8,Low Risk
49,464339,GROCERY I,4517.0,7.97,4.81,567,0.9578,0.603513174404015,B,21.02,76.78,Low Risk
47,158788,CLEANING,3970.0,6.79,6.69,585,0.9882,0.9852724594992637,B,29.22,76.73,Low Risk
44,1977887,DAIRY,3743.0,8.1,4.59,462,0.7804,0.5666666666666667,B,20.02,76.73,Low Risk
47,1473509,PRODUCE,4498.701,8.15,4.51,552,0.9324,0.5533742331288343,B,19.67,76.72,Low Risk
47,1242667,GROCERY I,4761.0,8.4,4.11,567,0.9578,0.4892857142857143,B,17.94,76.71,Low Risk
47,108786,CLEANING,4583.0,7.93,4.86,578,0.9764,0.6128625472887769,B,21.21,76.71,Low Risk
49,2010615,GROCERY I,4421.0,7.66,5.27,577,0.9747,0.6879895561357702,B,23.01,76.65,Low Risk
47,771157,CLEANING,4032.0,7.56,5.42,533,0.9003,0.716931216931217,B,23.66,76.62,Low Risk
44,1228319,BEVERAGES,3845.0,7.3,5.85,527,0.8902,0.8013698630136986,B,25.53,76.6,Low Risk
45,215327,GROCERY I,4746.0,8.18,4.42,580,0.9797,0.5403422982885085,B,19.3,76.58,Low Risk
47,1993077,GROCERY I,2598.0,7.64,5.29,340,0.5743,0.6924083769633508,B,23.08,76.57,Low Risk
44,1146804,GROCERY I,4840.0,8.23,4.34,588,0.9932,0.5273390036452005,B,18.94,76.56,Low Risk
25,358231,CLEANING,2051.0,6.91,6.46,297,0.5017,0.934876989869754,B,28.22,76.56,Low Risk
49,2010959,GROCERY I,4916.0,8.59,3.75,572,0.9662,0.43655413271245636,B,16.39,76.55,Low Risk
47,507927,CLEANING,2864.0,7.16,6.05,400,0.6757,0.8449720670391061,B,26.43,76.55,Low Risk
47,562568,GROCERY I,3963.0,7.35,5.74,539,0.9105,0.7809523809523811,B,25.07,76.54,Low Risk
25,789224,CLEANING,3597.0,7.21,5.97,499,0.8429,0.8280166435506241,B,26.08,76.54,Low Risk
45,683723,GROCERY I,4992.0,8.53,3.85,585,0.9882,0.4513481828839391,B,16.79,76.53,Low Risk
25,1920045,GROCERY I,3127.0,7.29,5.84,429,0.7247,0.8010973936899862,B,25.5,76.52,Low Risk
44,1038954,BREAD/BAKERY,4626.0,7.99,4.71,579,0.978,0.5894868585732165,B,20.58,76.51,Low Risk
45,1695865,PRODUCE,2573.225,7.35,5.73,350,0.5912,0.779591836734694,B,25.02,76.49,Low Risk
44,1239955,DAIRY,3882.0,7.37,5.7,527,0.8902,0.7734056987788331,B,24.9,76.46,Low Risk
